Window,Analysis_Level,Entity,Sector,Date,Daily_Return,Index_Return,Abnormal_Return,Cumulative_Abnormal_Return,Event_Day
Wide_2016-10-08_to_2017-01-08,Stock,EICHERMOT,Automobile and Auto Components,2017-01-03,-0.001032234576972546,0.001552662143162964,-0.00258489672013551,-0.06109208448986747,38
Wide_2016-10-08_to_2017-01-08,Stock,EICHERMOT,Automobile and Auto Components,2017-01-04,-0.013519579390863457,-0.00020751446497901949,-0.013312064925884437,-0.07440414941575191,39
Wide_2016-10-08_to_2017-01-08,Stock,EICHERMOT,Automobile and Auto Components,2017-01-05,0.005759917104047885,0.0101703192723277,-0.0044104021682798145,-0.07881455158403172,40
Wide_2016-10-08_to_2017-01-08,Stock,EICHERMOT,Automobile and Auto Components,2017-01-06,0.017622013630856026,-0.0036259034542773794,0.021247917085133405,-0.05756663449889832,41
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-10,0.012196594614177103,0.001287711552611981,0.010908883061565122,0.010908883061565122,-20
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-13,-0.012884753042233466,-0.01555897483005697,0.0026742217878235053,0.013583104849388627,-19
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-14,0.04036741600193383,0.0011780761200470558,0.039189339881886776,0.0527724447312754,-18
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-17,-0.005924721189590976,-0.007339748817484892,0.0014150276278939167,0.05418747235916932,-17
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-18,0.002687857894121626,0.018485047650345088,-0.015797189756223462,0.03839028260294586,-16
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-19,0.016433566433566416,-0.002166422752048258,0.018599989185614674,0.05699027178856053,-15
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-20,0.007567939456484485,0.004654063355314042,0.002913876101170443,0.059904147889730974,-14
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-21,0.0013656538067599033,-0.0007356829206611737,0.002101336727421077,0.06200548461715205,-13
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-24,0.009319240822820873,0.001829057862648087,0.0074901829601727865,0.06949566757732484,-12
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-25,-0.020267987839207247,-0.002020921126663522,-0.018247066712543725,0.05124860086478111,-11
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-26,-0.005861395241926193,-0.008755882319100516,0.0028944870771743236,0.05414308794195544,-10
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-27,0.0067052023121387805,0.0,0.0067052023121387805,0.06084829025409422,-9
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-28,-0.0045934772622875375,0.0026464852818273155,-0.007239962544114853,0.053608327709979364,-8
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-10-30,-0.0034610059990770603,-0.0014239407270200122,-0.002037065272057048,0.051571262437922316,-7
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-01,0.0010419078490391254,5.796630998067265e-05,0.0009839415390584527,0.05255520397698077,-6
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-02,-0.010176939979183564,-0.013006885998469886,0.0028299460192863224,0.05538514999626709,-5
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-03,0.000233672157962328,-0.003417899929527901,0.003651572087490229,0.05903672208375732,-4
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-04,-0.00946151150566521,-0.006034249077773279,-0.0034272624278919306,0.05560945965586539,-3
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-07,0.005542452830188838,0.0075056025232103085,-0.001963149693021471,0.05364630996284392,-2
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-08,0.029905007622845092,0.005472519712839796,0.024432487910005296,0.07807879787284921,-1
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-09,0.016852653154179054,-0.013050857376953218,0.02990351053113227,0.10798230840398149,0
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-10,0.006159014557670872,0.011112428842504851,-0.004953414284833979,0.10302889411914751,1
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-11,-0.024485253199777457,-0.026906881546383432,0.002421628346605975,0.10545052246575348,2
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-15,-0.00536223616657161,-0.022648650603280918,0.017286414436709308,0.12273693690246279,3
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-16,-0.017435191557696683,0.0003946524591782463,-0.01782984401687493,0.10490709288558786,4
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-17,0.015526500116740616,-0.003907983628384182,0.019434483745124798,0.12434157663071266,5
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-18,-0.018277962984250995,-0.0007178306662209977,-0.017560132318029997,0.10678144431268266,6
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-21,-0.014402810304449565,-0.01795865793091489,0.003555847626465325,0.11033729193914799,7
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-22,-0.014969704170131881,0.009231816977967267,-0.024201521148099148,0.08613577079104884,8
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-23,-0.005306959353515883,0.0038738862577010202,-0.009180845611216903,0.07695492517983193,9
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-24,-0.023766218018673513,-0.008439869045099746,-0.015326348973573767,0.06162857620625817,10
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-25,0.03639299465904844,0.0186805599146318,0.01771243474441664,0.0793410109506748,11
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-28,0.0007190795781399917,0.001552814167580685,-0.0008337345894406933,0.07850727636123411,12
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-29,0.025149700598802394,0.0018703318608572772,0.023279368737945116,0.10178664509917923,13
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-11-30,-0.007593457943925186,0.010120239250316132,-0.017713697194241318,0.08407294790493791,14
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-01,0.035079458505002936,-0.003842178855857581,0.03892163736086052,0.12299458526579843,15
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-02,-0.015353121801433,-0.012950237400676134,-0.002402884400756866,0.12059170086504156,16
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-05,-0.012589512589512575,0.00518128307859711,-0.017770795668109685,0.10282090519693188,17
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-06,0.009240846882676346,0.0017715009780161495,0.007469345904660196,0.11029025110159207,18
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-07,-0.008924432081594769,-0.00504721788999285,-0.0038772141916019187,0.10641303690999016,19
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-08,0.005496433165711467,0.017872130338187908,-0.01237569717247644,0.09403733973751371,20
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-09,-0.0012793672947195578,0.0018067614104866347,-0.0030861287052061925,0.09095121103230752,21
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-12,-0.0005822755327821172,-0.01100257816187955,0.010420302629097433,0.10137151366140496,22
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-13,-0.00978792822185981,0.006241738875018221,-0.01602966709687803,0.08534184656452692,23
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-14,-0.01365027065191804,-0.0047921379746527215,-0.008858132677265318,0.0764837138872616,24
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-15,-0.005130040563111504,-0.0035197497066874472,-0.001610290856424057,0.07487342303083755,25
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-16,-0.004436982851660831,-0.0017415620094192175,-0.0026954208422416137,0.07217800218859594,26
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-19,0.025897374126716555,-0.004312357176204595,0.03020973130292115,0.10238773349151709,27
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-20,0.009392978748385516,-0.0027022691657515585,0.012095247914137075,0.11448298140565416,28
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-21,0.0006979178783295126,-0.002610610709690153,0.0033085285880196658,0.11779150999367383,29
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-22,-0.009764035801464566,-0.010196866510364333,0.0004328307088997674,0.1182243407025736,30
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-23,0.013147082990961456,0.0008271609580026151,0.012319922032958841,0.13054426273553243,31
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-26,-0.007067547213532643,-0.009704847414753859,0.0026373002012212154,0.13318156293675365,32
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-27,-0.010385064177362846,0.015755797779519964,-0.02614086195688281,0.10704070097987084,33
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-28,0.0014149274849664106,0.00024897918534017016,0.0011659482996262405,0.10820664927949708,34
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-29,0.0021193924408338116,0.008562752028675291,-0.0064433595878414796,0.1017632896916556,35
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2016-12-30,0.032076136764187524,0.010143639863764209,0.021932496900423315,0.12369578659207892,36
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2017-01-02,-0.009221311475409832,-0.000769625448948208,-0.008451686026461624,0.11524410056561729,37
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2017-01-03,0.014477766287487093,0.001552662143162964,0.012925104144324129,0.12816920470994142,38
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2017-01-04,-0.0029448408653302005,-0.00020751446497901949,-0.002737326400351181,0.12543187830959024,39
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2017-01-05,0.004543905486765976,0.0101703192723277,-0.0056264137855617236,0.11980546452402852,40
Wide_2016-10-08_to_2017-01-08,Stock,GAIL,Oil Gas & Consumable Fuels,2017-01-06,0.0009046703607373807,-0.0036259034542773794,0.00453057381501476,0.12433603833904328,41
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-10,-0.010000487828674576,0.001287711552611981,-0.011288199381286557,-0.011288199381286557,-20
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-13,-0.02059722085345428,-0.01555897483005697,-0.005038246023397308,-0.016326445404683865,-19
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-14,0.001358422217750066,0.0011780761200470558,0.00018034609770301024,-0.016146099306980854,-18
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-17,-0.02471989147364717,-0.007339748817484892,-0.01738014265616228,-0.03352624196314313,-17
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-18,0.008706403585595934,0.018485047650345088,-0.009778644064749153,-0.043304886027892286,-16
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-19,0.0037793667007151033,-0.002166422752048258,0.0059457894527633615,-0.037359096575128925,-15
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-20,0.001424646382415684,0.004654063355314042,-0.003229416972898358,-0.04058851354802728,-14
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-21,-0.0126003454933441,-0.0007356829206611737,-0.011864662572682927,-0.05245317612071021,-13
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-24,0.0003601934753523217,0.001829057862648087,-0.0014688643872957652,-0.053922040508005975,-12
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-25,0.0009258782984415959,-0.002020921126663522,0.0029467994251051177,-0.05097524108290086,-11
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-26,-0.0009250218407935717,-0.008755882319100516,0.007830860478306945,-0.04314438060459391,-10
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-27,-0.013888174476621606,0.0,-0.013888174476621606,-0.05703255508121552,-9
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-28,0.007041886182254542,0.0026464852818273155,0.0043954009004272265,-0.05263715418078829,-8
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-10-30,0.005386926344141729,-0.0014239407270200122,0.006810867071161741,-0.04582628710962655,-7
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-01,-0.008294693456980862,5.796630998067265e-05,-0.008352659766961534,-0.054178946876588086,-6
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-02,-0.02763779936620081,-0.013006885998469886,-0.014630913367730924,-0.06880986024431901,-5
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-03,-0.02794251215472565,-0.003417899929527901,-0.02452461222519775,-0.09333447246951676,-4
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-04,-0.010278113663845234,-0.006034249077773279,-0.004243864586071955,-0.09757833705558872,-3
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-07,0.020269895040817554,0.0075056025232103085,0.012764292517607245,-0.08481404453798147,-2
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-08,-0.00860004354452426,0.005472519712839796,-0.014072563257364057,-0.09888660779534553,-1
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-09,-0.016306138135500192,-0.013050857376953218,-0.0032552807585469745,-0.1021418885538925,0
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-10,0.02729251548808387,0.011112428842504851,0.016180086645579017,-0.08596180190831348,1
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-11,-0.023144626752146014,-0.026906881546383432,0.0037622547942374185,-0.08219954711407607,2
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-15,-0.08865406006674093,-0.022648650603280918,-0.06600540946346001,-0.14820495657753607,3
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-16,-0.0031124130355181245,0.0003946524591782463,-0.003507065494696371,-0.15171202207223244,4
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-17,0.0037343128252218527,-0.003907983628384182,0.0076422964536060345,-0.1440697256186264,5
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-18,-0.0014637716516222588,-0.0007178306662209977,-0.0007459409854012611,-0.14481566660402767,6
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-21,-0.0380527730271194,-0.01795865793091489,-0.020094115096204512,-0.16490978170023218,7
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-22,0.02285859419645697,0.009231816977967267,0.013626777218489705,-0.15128300448174248,8
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-23,0.008442485567074165,0.0038738862577010202,0.004568599309373145,-0.14671440517236933,9
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-24,-0.002462296091104932,-0.008439869045099746,0.005977572953994814,-0.14073683221837452,10
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-25,0.015859302684356757,0.0186805599146318,-0.0028212572302750427,-0.14355808944864956,11
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-28,0.020592880573441885,0.001552814167580685,0.0190400664058612,-0.12451802304278836,12
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-29,0.011130289863698684,0.0018703318608572772,0.009259958002841406,-0.11525806503994696,13
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-11-30,0.024605603955733413,0.010120239250316132,0.01448536470541728,-0.10077270033452967,14
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-01,0.0030449270366541548,-0.003842178855857581,0.006887105892511736,-0.09388559444201794,15
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-02,-0.00017183114725938253,-0.012950237400676134,0.012778406253416752,-0.08110718818860119,16
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-05,-0.0009738771769017829,0.00518128307859711,-0.006155160255498893,-0.08726234844410008,17
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-06,0.002523080451860782,0.0017715009780161495,0.0007515794738446324,-0.08651076897025545,18
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-07,0.0026883258022079026,-0.00504721788999285,0.0077355436922007526,-0.0787752252780547,19
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-08,0.02030804335424974,0.017872130338187908,0.0024359130160618303,-0.07633931226199286,20
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-09,-0.017835178351783387,0.0018067614104866347,-0.019641939762270022,-0.09598125202426289,21
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-12,-0.018899072123868654,-0.01100257816187955,-0.007896493961989104,-0.10387774598625199,22
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-13,-0.012996808819263128,0.006241738875018221,-0.01923854769428135,-0.12311629368053334,23
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-14,0.0004114984421845769,-0.0047921379746527215,0.005203636416837298,-0.11791265726369604,24
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-15,-0.02291691150546482,-0.0035197497066874472,-0.019397161798777374,-0.13730981906247341,25
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-16,-0.016718787587202244,-0.0017415620094192175,-0.014977225577783027,-0.15228704464025644,26
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-19,0.008134556574923568,-0.004312357176204595,0.012446913751128164,-0.13984013088912828,27
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-20,0.005702845355821218,-0.0027022691657515585,0.008405114521572776,-0.1314350163675555,28
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-21,-0.00012064909211562114,-0.002610610709690153,0.002489961617574532,-0.12894505474998097,29
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-22,-0.012187028657616894,-0.010196866510364333,-0.001990162147252561,-0.13093521689723353,30
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-23,0.012093080070848305,0.0008271609580026151,0.01126591911284569,-0.11966929778438784,31
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-26,-0.01653491038561339,-0.009704847414753859,-0.0068300629708595295,-0.12649936075524737,32
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-27,-0.0042339080812420216,0.015755797779519964,-0.019989705860761986,-0.14648906661600936,33
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-28,-0.0003697313285678794,0.00024897918534017016,-0.0006187105139080495,-0.1471077771299174,34
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-29,0.039945752681543656,0.008562752028675291,0.031383000652868365,-0.11572477647704904,35
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2016-12-30,0.022821576763485396,0.010143639863764209,0.012677936899721187,-0.10304683957732785,36
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2017-01-02,0.012228339611706662,-0.000769625448948208,0.01299796506065487,-0.09004887451667298,37
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2017-01-03,-0.004809343868086513,0.001552662143162964,-0.006362006011249477,-0.09641088052792246,38
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2017-01-04,-0.0024162927166033743,-0.00020751446497901949,-0.002208778251624355,-0.09861965877954681,39
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2017-01-05,-0.0013840830449827202,0.0101703192723277,-0.01155440231731042,-0.11017406109685723,40
Wide_2016-10-08_to_2017-01-08,Stock,GRASIM,Construction Materials,2017-01-06,-0.012185262185262169,-0.0036259034542773794,-0.00855935873098479,-0.11873341982784202,41
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-10,0.00799702436302785,0.001287711552611981,0.006709312810415868,0.006709312810415868,-20
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-13,-0.011931119311193172,-0.01555897483005697,0.0036278555188637984,0.010337168329279667,-19
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-14,0.011701730362255747,0.0011780761200470558,0.010523654242208691,0.020860822571488358,-18
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-17,-0.005291005291005346,-0.007339748817484892,0.002048743526479546,0.022909566097967904,-17
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-18,0.032657100445323994,0.018485047650345088,0.014172052794978907,0.03708161889294681,-16
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-19,-0.005091039770004802,-0.002166422752048258,-0.0029246170179565434,0.03415700187499027,-15
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-20,-0.018060321473722274,0.004654063355314042,-0.022714384829036316,0.011442617045953951,-14
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-21,0.01986389553062362,-0.0007356829206611737,0.020599578451284795,0.032042195497238746,-13
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-24,-0.025368199579200557,0.001829057862648087,-0.027197257441848643,0.004844938055390102,-12
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-25,-0.007524825757108555,-0.002020921126663522,-0.005503904630445033,-0.0006589665750549312,-11
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-26,-0.017028152383319783,-0.008755882319100516,-0.008272270064219267,-0.008931236639274198,-10
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-27,-0.02092685085667334,0.0,-0.02092685085667334,-0.02985808749594754,-9
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-28,-0.014400103319126889,0.0026464852818273155,-0.017046588600954204,-0.04690467609690174,-8
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-10-30,0.00602764856188176,-0.0014239407270200122,0.007451589288901772,-0.03945308680799997,-7
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-01,0.0067079127320091025,5.796630998067265e-05,0.00664994642202843,-0.03280314038597154,-6
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-02,-0.011126924569802021,-0.013006885998469886,0.0018799614286678645,-0.030923178957303676,-5
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-03,-0.0015700641109510638,-0.003417899929527901,0.0018478358185768373,-0.02907534313872684,-4
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-04,0.04147556021491283,-0.006034249077773279,0.04750980929268611,0.018434466153959272,-3
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-07,0.028247876690783214,0.0075056025232103085,0.020742274167572905,0.03917674032153218,-2
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-08,-0.0100342633382281,0.005472519712839796,-0.015506783051067896,0.02366995727046428,-1
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-09,-0.02985166872682321,-0.013050857376953218,-0.016800811349869993,0.006869145920594288,0
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-10,0.006115818309230914,0.011112428842504851,-0.0049966105332739374,0.001872535387320351,1
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-11,-0.03235610713607284,-0.026906881546383432,-0.00544922558968941,-0.0035766902023690594,2
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-15,0.008703049339091606,-0.022648650603280918,0.031351699942372524,0.027775009740003465,3
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-16,0.0040220564385338164,0.0003946524591782463,0.00362740397935557,0.031402413719359035,4
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-17,-0.0177036893454805,-0.003907983628384182,-0.013795705717096318,0.017606708002262716,5
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-18,0.004867460369663901,-0.0007178306662209977,0.005585291035884898,0.023191999038147615,6
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-21,-0.007200366564116045,-0.01795865793091489,0.010758291366798844,0.03395029040494646,7
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-22,0.004944946264917149,0.009231816977967267,-0.004286870713050117,0.029663419691896342,8
